STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
42,42133,York,York County,42133,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37187,Washington,Washington County,37187,34.0,AL092020,al,9.0,000,2020072812,2020080506
78,78020,St. John,St. John Island,78020,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24031,Montgomery,Montgomery County,24031,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51013,Arlington,Arlington County,51013,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24035,Queen Anne's,Queen Anne's County,24035,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37049,Craven,Craven County,37049,34.0,AL092020,al,9.0,000,2020072812,2020080506
45,45041,Florence,Florence County,45041,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72099,Moca,Moca Municipio,72099,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72107,Orocovis,Orocovis Municipio,72107,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72129,San Lorenzo,San Lorenzo Municipio,72129,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72135,Toa Alta,Toa Alta Municipio,72135,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37195,Wilson,Wilson County,37195,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72095,Maunabo,Maunabo Municipio,72095,34.0,AL092020,al,9.0,000,2020072812,2020080506
23,23031,York,York County,23031,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51183,Sussex,Sussex County,51183,34.0,AL092020,al,9.0,000,2020072812,2020080506
44,44007,Providence,Providence County,44007,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72109,Patillas,Patillas Municipio,72109,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42025,Carbon,Carbon County,42025,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72091,Manatí,Manatí Municipio,72091,34.0,AL092020,al,9.0,000,2020072812,2020080506
23,23011,Kennebec,Kennebec County,23011,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51670,Hopewell,Hopewell city,51670,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36057,Montgomery,Montgomery County,36057,34.0,AL092020,al,9.0,000,2020072812,2020080506
34,34029,Ocean,Ocean County,34029,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36105,Sullivan,Sullivan County,36105,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37085,Harnett,Harnett County,37085,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72147,Vieques,Vieques Municipio,72147,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72087,Loíza,Loíza Municipio,72087,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72011,Añasco,Añasco Municipio,72011,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72041,Cidra,Cidra Municipio,72041,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37017,Bladen,Bladen County,37017,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37177,Tyrrell,Tyrrell County,37177,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37143,Perquimans,Perquimans County,37143,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72063,Gurabo,Gurabo Municipio,72063,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72065,Hatillo,Hatillo Municipio,72065,34.0,AL092020,al,9.0,000,2020072812,2020080506
23,23017,Oxford,Oxford County,23017,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37095,Hyde,Hyde County,37095,34.0,AL092020,al,9.0,000,2020072812,2020080506
45,45067,Marion,Marion County,45067,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72057,Guayama,Guayama Municipio,72057,34.0,AL092020,al,9.0,000,2020072812,2020080506
33,33003,Carroll,Carroll County,33003,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37101,Johnston,Johnston County,37101,34.0,AL092020,al,9.0,000,2020072812,2020080506
45,45019,Charleston,Charleston County,45019,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72143,Vega Alta,Vega Alta Municipio,72143,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24025,Harford,Harford County,24025,34.0,AL092020,al,9.0,000,2020072812,2020080506
