fips_code,county,state,customers_out,run_start_time,total_customers,FIPS,total22_customers
12001,Alachua,Florida,13,2024-10-09 14:00:00,141425.0,12001,218548
12001,Alachua,Florida,14,2024-10-09 14:15:00,141425.0,12001,218548
12001,Alachua,Florida,16,2024-10-09 14:30:00,141425.0,12001,218548
12001,Alachua,Florida,12,2024-10-09 14:45:00,141425.0,12001,218548
12001,Alachua,Florida,14,2024-10-09 15:00:00,141425.0,12001,218548
12001,Alachua,Florida,17,2024-10-09 15:15:00,141425.0,12001,218548
12001,Alachua,Florida,14,2024-10-09 15:30:00,141425.0,12001,218548
12001,Alachua,Florida,838,2024-10-09 15:45:00,141425.0,12001,218548
12001,Alachua,Florida,835,2024-10-09 16:00:00,141425.0,12001,218548
12001,Alachua,Florida,830,2024-10-09 16:15:00,141425.0,12001,218548
12001,Alachua,Florida,6,2024-10-09 16:30:00,141425.0,12001,218548
12001,Alachua,Florida,42,2024-10-09 16:45:00,141425.0,12001,218548
12001,Alachua,Florida,42,2024-10-09 17:00:00,141425.0,12001,218548
12001,Alachua,Florida,38,2024-10-09 17:15:00,141425.0,12001,218548
12001,Alachua,Florida,103,2024-10-09 17:30:00,141425.0,12001,218548
12001,Alachua,Florida,210,2024-10-09 17:45:00,141425.0,12001,218548
12001,Alachua,Florida,175,2024-10-09 18:00:00,141425.0,12001,218548
12001,Alachua,Florida,174,2024-10-09 18:15:00,141425.0,12001,218548
12001,Alachua,Florida,209,2024-10-09 18:30:00,141425.0,12001,218548
12001,Alachua,Florida,212,2024-10-09 18:45:00,141425.0,12001,218548
12001,Alachua,Florida,213,2024-10-09 19:00:00,141425.0,12001,218548
12001,Alachua,Florida,246,2024-10-09 19:15:00,141425.0,12001,218548
12001,Alachua,Florida,43,2024-10-09 19:30:00,141425.0,12001,218548
12001,Alachua,Florida,38,2024-10-09 19:45:00,141425.0,12001,218548
12001,Alachua,Florida,69,2024-10-09 20:00:00,141425.0,12001,218548
12001,Alachua,Florida,69,2024-10-09 20:15:00,141425.0,12001,218548
12001,Alachua,Florida,38,2024-10-09 20:30:00,141425.0,12001,218548
12001,Alachua,Florida,86,2024-10-09 20:45:00,141425.0,12001,218548
